order_uid,accept_time,delivery_time,transit_hours,courier_id
C091_20,2023-04-26,2023-04-26,0.0,C091
C091_21,2023-04-30,2023-04-30,0.0,C091
C091_22,2023-05-01,2023-05-01,0.0,C091
C091_23,2023-05-03,2023-05-03,0.0,C091
C091_24,2023-05-12,2023-05-12,0.0,C091
C091_25,2023-05-14,2023-05-14,0.0,C091
C091_26,2023-05-18,2023-05-18,0.0,C091
C091_27,2023-05-19,2023-05-19,0.0,C091
C091_28,2023-05-21,2023-05-21,0.0,C091
C091_29,2023-05-23,2023-05-23,0.0,C091
C091_3,2023-01-26,2023-01-26,0.0,C091
C091_30,2023-05-31,2023-05-31,0.0,C091
C091_31,2023-06-01,2023-06-01,0.0,C091
C091_32,2023-06-07,2023-06-07,0.0,C091
C091_33,2023-06-16,2023-06-16,0.0,C091
C091_34,2023-06-23,2023-06-23,0.0,C091
C091_35,2023-06-27,2023-06-27,0.0,C091
C091_36,2023-07-03,2023-07-03,0.0,C091
C091_37,2023-07-04,2023-07-04,0.0,C091
C091_38,2023-07-07,2023-07-07,0.0,C091
C091_39,2023-07-08,2023-07-08,0.0,C091
C091_4,2023-01-28,2023-01-28,0.0,C091
C091_40,2023-07-14,2023-07-14,0.0,C091
C091_41,2023-07-29,2023-07-29,0.0,C091
C091_42,2023-08-01,2023-08-01,0.0,C091
C091_43,2023-08-04,2023-08-04,0.0,C091
C091_44,2023-08-08,2023-08-08,0.0,C091
C091_45,2023-08-09,2023-08-09,0.0,C091
C091_46,2023-08-10,2023-08-10,0.0,C091
C091_47,2023-08-15,2023-08-15,0.0,C091
C091_48,2023-08-18,2023-08-18,0.0,C091
C091_49,2023-08-21,2023-08-21,0.0,C091
C091_5,2023-02-10,2023-02-10,0.0,C091
C091_50,2023-09-01,2023-09-01,0.0,C091
C091_51,2023-09-04,2023-09-04,0.0,C091
C091_52,2023-09-18,2023-09-18,0.0,C091
C091_53,2023-10-10,2023-10-10,0.0,C091
C091_54,2023-10-13,2023-10-13,0.0,C091
C091_55,2023-10-22,2023-10-22,0.0,C091
C091_56,2023-10-24,2023-10-24,0.0,C091
C091_57,2023-10-26,2023-10-26,0.0,C091
C091_58,2023-10-30,2023-10-30,0.0,C091
C091_59,2023-11-07,2023-11-07,0.0,C091
C091_6,2023-02-12,2023-02-12,0.0,C091
C091_60,2023-11-20,2023-11-20,0.0,C091
C091_61,2023-11-22,2023-11-22,0.0,C091
C091_62,2023-11-30,2023-11-30,0.0,C091
C091_63,2023-12-14,2023-12-14,0.0,C091
C091_64,2023-12-23,2023-12-23,0.0,C091
C091_7,2023-02-16,2023-02-16,0.0,C091
C091_8,2023-02-22,2023-02-22,0.0,C091
C091_9,2023-02-23,2023-02-23,0.0,C091
C092_0,2023-01-09,2023-01-09,0.0,C092
C092_1,2023-01-10,2023-01-10,0.0,C092
C092_10,2023-02-10,2023-02-10,0.0,C092
C092_100,2023-12-16,2023-12-16,0.0,C092
C092_101,2023-12-28,2023-12-28,0.0,C092
C092_102,2023-12-31,2023-12-31,0.0,C092
C092_11,2023-02-14,2023-02-14,0.0,C092
C092_12,2023-02-17,2023-02-17,0.0,C092
C092_13,2023-02-19,2023-02-19,0.0,C092
C092_14,2023-02-21,2023-02-21,0.0,C092
C092_15,2023-02-25,2023-02-25,0.0,C092
C092_16,2023-03-05,2023-03-05,0.0,C092
C092_17,2023-03-11,2023-03-11,0.0,C092
C092_18,2023-03-17,2023-03-17,0.0,C092
C092_19,2023-03-23,2023-03-23,0.0,C092
C092_2,2023-01-12,2023-01-12,0.0,C092
C092_20,2023-03-24,2023-03-24,0.0,C092
C092_21,2023-03-29,2023-03-29,0.0,C092
C092_22,2023-03-30,2023-03-30,0.0,C092
C092_23,2023-03-31,2023-03-31,0.0,C092
C092_24,2023-04-01,2023-04-01,0.0,C092
C092_25,2023-04-03,2023-04-03,0.0,C092
C092_26,2023-04-04,2023-04-04,0.0,C092
C092_27,2023-04-07,2023-04-07,0.0,C092
C092_28,2023-04-16,2023-04-16,0.0,C092
C092_29,2023-04-26,2023-04-26,0.0,C092
C092_3,2023-01-14,2023-01-14,0.0,C092
C092_30,2023-05-01,2023-05-01,0.0,C092
C092_31,2023-05-02,2023-05-02,0.0,C092
C092_32,2023-05-06,2023-05-06,0.0,C092
C092_33,2023-05-13,2023-05-13,0.0,C092
C092_34,2023-05-14,2023-05-14,0.0,C092
C092_35,2023-05-16,2023-05-16,0.0,C092
C092_36,2023-05-20,2023-05-20,0.0,C092
C092_37,2023-06-02,2023-06-02,0.0,C092
C092_38,2023-06-04,2023-06-04,0.0,C092
C092_39,2023-06-05,2023-06-05,0.0,C092
C092_4,2023-01-16,2023-01-16,0.0,C092
C092_40,2023-06-08,2023-06-08,0.0,C092
C092_41,2023-06-09,2023-06-09,0.0,C092
C092_42,2023-06-11,2023-06-11,0.0,C092
C092_43,2023-06-16,2023-06-16,0.0,C092
C092_44,2023-06-22,2023-06-22,0.0,C092
C092_45,2023-06-23,2023-06-23,0.0,C092
C092_46,2023-07-02,2023-07-02,0.0,C092
C092_47,2023-07-03,2023-07-03,0.0,C092
C092_48,2023-07-05,2023-07-05,0.0,C092
C092_49,2023-07-12,2023-07-12,0.0,C092
C092_5,2023-01-21,2023-01-21,0.0,C092
C092_50,2023-07-15,2023-07-15,0.0,C092
C092_51,2023-07-18,2023-07-18,0.0,C092
C092_52,2023-07-30,2023-07-30,0.0,C092
C092_53,2023-07-31,2023-07-31,0.0,C092
C092_54,2023-08-09,2023-08-09,0.0,C092
C092_55,2023-08-10,2023-08-10,0.0,C092
C092_56,2023-08-13,2023-08-13,0.0,C092
C092_57,2023-08-18,2023-08-18,0.0,C092
C092_58,2023-08-19,2023-08-19,0.0,C092
C092_59,2023-08-27,2023-08-27,0.0,C092
C092_6,2023-01-22,2023-01-22,0.0,C092
C092_60,2023-08-29,2023-08-29,0.0,C092
C092_61,2023-08-31,2023-08-31,0.0,C092
C092_62,2023-09-02,2023-09-02,0.0,C092
C092_63,2023-09-03,2023-09-03,0.0,C092
C092_64,2023-09-06,2023-09-06,0.0,C092
C092_65,2023-09-08,2023-09-08,0.0,C092
C092_66,2023-09-14,2023-09-14,0.0,C092
C092_67,2023-09-15,2023-09-15,0.0,C092
C092_68,2023-09-16,2023-09-16,0.0,C092
C092_69,2023-09-19,2023-09-19,0.0,C092
C092_7,2023-01-23,2023-01-23,0.0,C092
C092_70,2023-09-20,2023-09-20,0.0,C092
C092_71,2023-09-24,2023-09-24,0.0,C092
C092_72,2023-09-26,2023-09-26,0.0,C092
C092_73,2023-10-06,2023-10-06,0.0,C092
C092_74,2023-10-07,2023-10-07,0.0,C092
C092_75,2023-10-11,2023-10-11,0.0,C092
C092_76,2023-10-13,2023-10-13,0.0,C092
C092_77,2023-10-14,2023-10-14,0.0,C092
C092_78,2023-10-18,2023-10-18,0.0,C092
C092_79,2023-10-22,2023-10-22,0.0,C092
C092_8,2023-01-31,2023-01-31,0.0,C092
C092_80,2023-10-23,2023-10-23,0.0,C092
C092_81,2023-10-30,2023-10-30,0.0,C092
C092_82,2023-11-04,2023-11-04,0.0,C092
C092_83,2023-11-07,2023-11-07,0.0,C092
C092_84,2023-11-09,2023-11-09,0.0,C092
C092_85,2023-11-14,2023-11-14,0.0,C092
C092_86,2023-11-16,2023-11-16,0.0,C092
C092_87,2023-11-18,2023-11-18,0.0,C092
C092_88,2023-11-19,2023-11-19,0.0,C092
C092_89,2023-11-23,2023-11-23,0.0,C092
C092_9,2023-02-01,2023-02-01,0.0,C092
C092_90,2023-11-26,2023-11-26,0.0,C092
C092_91,2023-11-28,2023-11-28,0.0,C092
C092_92,2023-11-29,2023-11-29,0.0,C092
C092_93,2023-12-01,2023-12-01,0.0,C092
C092_94,2023-12-02,2023-12-02,0.0,C092
C092_95,2023-12-04,2023-12-04,0.0,C092
C092_96,2023-12-05,2023-12-05,0.0,C092
C092_97,2023-12-06,2023-12-06,0.0,C092
C092_98,2023-12-09,2023-12-09,0.0,C092
C092_99,2023-12-12,2023-12-12,0.0,C092
C093_0,2023-01-04,2023-01-04,0.0,C093
C093_1,2023-01-05,2023-01-05,0.0,C093
C093_10,2023-01-29,2023-01-29,0.0,C093
C093_11,2023-02-03,2023-02-03,0.0,C093
C093_12,2023-02-05,2023-02-05,0.0,C093
C093_13,2023-02-17,2023-02-17,0.0,C093
C093_14,2023-02-18,2023-02-18,0.0,C093
C093_15,2023-02-21,2023-02-21,0.0,C093
C093_16,2023-02-27,2023-02-27,0.0,C093
C093_17,2023-03-02,2023-03-02,0.0,C093
C093_18,2023-03-03,2023-03-03,0.0,C093
C093_19,2023-03-04,2023-03-04,0.0,C093
C093_2,2023-01-07,2023-01-07,0.0,C093
C093_20,2023-03-09,2023-03-09,0.0,C093
C093_21,2023-03-14,2023-03-14,0.0,C093
C093_22,2023-03-25,2023-03-25,0.0,C093
C093_23,2023-03-28,2023-03-28,0.0,C093
C093_24,2023-04-09,2023-04-09,0.0,C093
C093_25,2023-04-12,2023-04-12,0.0,C093
C093_26,2023-04-15,2023-04-15,0.0,C093
C093_27,2023-04-16,2023-04-16,0.0,C093
C093_28,2023-04-23,2023-04-23,0.0,C093
C093_29,2023-04-24,2023-04-24,0.0,C093
C093_3,2023-01-09,2023-01-09,0.0,C093
C093_30,2023-04-25,2023-04-25,0.0,C093
C093_31,2023-04-28,2023-04-28,0.0,C093
C093_32,2023-05-01,2023-05-01,0.0,C093
C093_33,2023-05-03,2023-05-03,0.0,C093
C093_34,2023-05-06,2023-05-06,0.0,C093
C093_35,2023-05-09,2023-05-09,0.0,C093
C093_36,2023-05-18,2023-05-18,0.0,C093
C093_37,2023-05-19,2023-05-19,0.0,C093
C093_38,2023-05-21,2023-05-21,0.0,C093
C093_39,2023-05-23,2023-05-23,0.0,C093
C093_4,2023-01-15,2023-01-15,0.0,C093
C093_40,2023-05-28,2023-05-28,0.0,C093
C093_41,2023-06-01,2023-06-01,0.0,C093
C093_42,2023-06-03,2023-06-03,0.0,C093
C093_43,2023-06-04,2023-06-04,0.0,C093
C093_44,2023-06-05,2023-06-05,0.0,C093
C093_45,2023-06-07,2023-06-07,0.0,C093
C093_46,2023-06-09,2023-06-09,0.0,C093
C093_47,2023-06-17,2023-06-17,0.0,C093
C093_48,2023-06-20,2023-06-20,0.0,C093
C093_49,2023-06-29,2023-06-29,0.0,C093
C093_5,2023-01-16,2023-01-16,0.0,C093
C093_50,2023-06-30,2023-06-30,0.0,C093
C093_51,2023-07-04,2023-07-04,0.0,C093
C093_52,2023-07-21,2023-07-21,0.0,C093
C093_53,2023-07-22,2023-07-22,0.0,C093
C093_54,2023-07-24,2023-07-24,0.0,C093
C093_55,2023-08-04,2023-08-04,0.0,C093
C093_56,2023-08-05,2023-08-05,0.0,C093
C093_57,2023-08-12,2023-08-12,0.0,C093
C093_58,2023-08-15,2023-08-15,0.0,C093
C093_59,2023-08-17,2023-08-17,0.0,C093
C093_6,2023-01-19,2023-01-19,0.0,C093
C093_60,2023-08-20,2023-08-20,0.0,C093
C093_61,2023-08-28,2023-08-28,0.0,C093
C093_62,2023-08-30,2023-08-30,0.0,C093
C093_63,2023-09-01,2023-09-01,0.0,C093
C093_64,2023-09-02,2023-09-02,0.0,C093
C093_65,2023-09-04,2023-09-04,0.0,C093
C093_66,2023-09-06,2023-09-06,0.0,C093
C093_67,2023-09-13,2023-09-13,0.0,C093
C093_68,2023-09-15,2023-09-15,0.0,C093
C093_69,2023-09-17,2023-09-17,0.0,C093
C093_7,2023-01-20,2023-01-20,0.0,C093
C093_70,2023-09-18,2023-09-18,0.0,C093
C093_71,2023-09-22,2023-09-22,0.0,C093
C093_72,2023-09-23,2023-09-23,0.0,C093
C093_73,2023-10-04,2023-10-04,0.0,C093
C093_74,2023-10-10,2023-10-10,0.0,C093
C093_75,2023-10-15,2023-10-15,0.0,C093
C093_76,2023-10-18,2023-10-18,0.0,C093
C093_77,2023-10-19,2023-10-19,0.0,C093
C093_78,2023-10-21,2023-10-21,0.0,C093
C093_79,2023-10-23,2023-10-23,0.0,C093
C093_8,2023-01-22,2023-01-22,0.0,C093
C093_80,2023-10-24,2023-10-24,0.0,C093
C093_81,2023-10-25,2023-10-25,0.0,C093
C093_82,2023-11-01,2023-11-01,0.0,C093
C093_83,2023-11-04,2023-11-04,0.0,C093
C093_84,2023-11-05,2023-11-05,0.0,C093
C093_85,2023-11-07,2023-11-07,0.0,C093
C093_86,2023-11-13,2023-11-13,0.0,C093
C093_87,2023-11-20,2023-11-20,0.0,C093
C093_88,2023-11-21,2023-11-21,0.0,C093
C093_89,2023-11-26,2023-11-26,0.0,C093
C093_9,2023-01-24,2023-01-24,0.0,C093
C093_90,2023-12-06,2023-12-06,0.0,C093
C093_91,2023-12-16,2023-12-16,0.0,C093
C093_92,2023-12-28,2023-12-28,0.0,C093
C094_0,2023-01-08,2023-01-08,0.0,C094
C094_1,2023-01-10,2023-01-10,0.0,C094
C094_10,2023-02-07,2023-02-07,0.0,C094
C094_11,2023-02-23,2023-02-23,0.0,C094
C094_12,2023-03-03,2023-03-03,0.0,C094
C094_13,2023-03-05,2023-03-05,0.0,C094
C094_14,2023-03-23,2023-03-23,0.0,C094
C094_15,2023-03-25,2023-03-25,0.0,C094
C094_16,2023-03-30,2023-03-30,0.0,C094
C094_17,2023-04-07,2023-04-07,0.0,C094
C094_18,2023-04-19,2023-04-19,0.0,C094
C094_19,2023-04-20,2023-04-20,0.0,C094
C094_2,2023-01-16,2023-01-16,0.0,C094
C094_20,2023-04-25,2023-04-25,0.0,C094
C094_21,2023-04-26,2023-04-26,0.0,C094
C094_22,2023-04-27,2023-04-27,0.0,C094
C094_23,2023-04-28,2023-04-28,0.0,C094
C094_24,2023-05-05,2023-05-05,0.0,C094
C094_25,2023-05-07,2023-05-07,0.0,C094
C094_26,2023-05-16,2023-05-16,0.0,C094
C094_27,2023-05-29,2023-05-29,0.0,C094
C094_28,2023-06-02,2023-06-02,0.0,C094
C094_29,2023-06-03,2023-06-03,0.0,C094
C094_3,2023-01-20,2023-01-20,0.0,C094
C094_30,2023-06-10,2023-06-10,0.0,C094
C094_31,2023-06-13,2023-06-13,0.0,C094
C094_32,2023-06-14,2023-06-14,0.0,C094
C094_33,2023-06-17,2023-06-17,0.0,C094
C094_34,2023-06-19,2023-06-19,0.0,C094
C094_35,2023-06-21,2023-06-21,0.0,C094
C094_36,2023-06-29,2023-06-29,0.0,C094
C094_37,2023-07-06,2023-07-06,0.0,C094
C094_38,2023-07-08,2023-07-08,0.0,C094
C094_39,2023-07-10,2023-07-10,0.0,C094
C094_4,2023-01-24,2023-01-24,0.0,C094
C094_40,2023-07-12,2023-07-12,0.0,C094
C094_41,2023-07-25,2023-07-25,0.0,C094
C094_42,2023-07-26,2023-07-26,0.0,C094
C094_43,2023-07-29,2023-07-29,0.0,C094
C094_44,2023-07-30,2023-07-30,0.0,C094
C094_45,2023-08-04,2023-08-04,0.0,C094
C094_46,2023-08-10,2023-08-10,0.0,C094
C094_47,2023-08-17,2023-08-17,0.0,C094
C094_48,2023-08-22,2023-08-22,0.0,C094
C094_49,2023-08-31,2023-08-31,0.0,C094
C094_5,2023-01-26,2023-01-26,0.0,C094
C094_50,2023-09-01,2023-09-01,0.0,C094
C094_51,2023-09-11,2023-09-11,0.0,C094
C094_52,2023-09-15,2023-09-15,0.0,C094
C094_53,2023-09-17,2023-09-17,0.0,C094
C094_54,2023-09-22,2023-09-22,0.0,C094
C094_55,2023-09-29,2023-09-29,0.0,C094
C094_56,2023-10-09,2023-10-09,0.0,C094
C094_57,2023-10-11,2023-10-11,0.0,C094
C094_58,2023-10-16,2023-10-16,0.0,C094
C094_59,2023-10-24,2023-10-24,0.0,C094
C094_6,2023-01-27,2023-01-27,0.0,C094
C094_60,2023-11-01,2023-11-01,0.0,C094
C094_61,2023-11-06,2023-11-06,0.0,C094
C094_62,2023-11-11,2023-11-11,0.0,C094
C094_63,2023-11-15,2023-11-15,0.0,C094
C094_64,2023-11-20,2023-11-20,0.0,C094
C094_65,2023-11-21,2023-11-21,0.0,C094
C094_66,2023-11-22,2023-11-22,0.0,C094
C094_67,2023-11-28,2023-11-28,0.0,C094
C094_68,2023-11-29,2023-11-29,0.0,C094
C094_69,2023-11-30,2023-11-30,0.0,C094
C094_7,2023-01-28,2023-01-28,0.0,C094
C094_70,2023-12-03,2023-12-03,0.0,C094
C094_71,2023-12-09,2023-12-09,0.0,C094
C094_72,2023-12-13,2023-12-13,0.0,C094
C094_73,2023-12-18,2023-12-18,0.0,C094
C094_74,2023-12-21,2023-12-21,0.0,C094
C094_75,2023-12-25,2023-12-25,0.0,C094
C094_76,2023-12-30,2023-12-30,0.0,C094
C094_8,2023-01-30,2023-01-30,0.0,C094
C094_9,2023-02-04,2023-02-04,0.0,C094
C095_0,2023-01-01,2023-01-01,0.0,C095
C095_1,2023-01-03,2023-01-03,0.0,C095
C095_10,2023-02-16,2023-02-16,0.0,C095
C095_11,2023-02-18,2023-02-18,0.0,C095
C095_12,2023-03-07,2023-03-07,0.0,C095
C095_13,2023-03-09,2023-03-09,0.0,C095
C095_14,2023-03-10,2023-03-10,0.0,C095
C095_15,2023-03-14,2023-03-14,0.0,C095
C095_16,2023-03-15,2023-03-15,0.0,C095
C095_17,2023-03-29,2023-03-29,0.0,C095
C095_18,2023-04-04,2023-04-04,0.0,C095
C095_19,2023-04-15,2023-04-15,0.0,C095
C095_2,2023-01-06,2023-01-06,0.0,C095
C095_20,2023-04-16,2023-04-16,0.0,C095
C095_21,2023-04-22,2023-04-22,0.0,C095
C095_22,2023-05-01,2023-05-01,0.0,C095
C095_23,2023-05-03,2023-05-03,0.0,C095
C095_24,2023-05-04,2023-05-04,0.0,C095
C095_25,2023-05-12,2023-05-12,0.0,C095
C095_26,2023-05-15,2023-05-15,0.0,C095
C095_27,2023-05-25,2023-05-25,0.0,C095
C095_28,2023-05-28,2023-05-28,0.0,C095
C095_29,2023-05-30,2023-05-30,0.0,C095
C095_3,2023-01-11,2023-01-11,0.0,C095
C095_30,2023-05-31,2023-05-31,0.0,C095
C095_31,2023-06-10,2023-06-10,0.0,C095
C095_32,2023-06-12,2023-06-12,0.0,C095
C095_33,2023-06-22,2023-06-22,0.0,C095
C095_34,2023-06-24,2023-06-24,0.0,C095
C095_35,2023-06-26,2023-06-26,0.0,C095
C095_36,2023-06-28,2023-06-28,0.0,C095
C095_37,2023-06-29,2023-06-29,0.0,C095
C095_38,2023-07-02,2023-07-02,0.0,C095
C095_39,2023-07-06,2023-07-06,0.0,C095
C095_4,2023-01-12,2023-01-12,0.0,C095
C095_40,2023-07-07,2023-07-07,0.0,C095
C095_41,2023-07-12,2023-07-12,0.0,C095
C095_42,2023-07-20,2023-07-20,0.0,C095
C095_43,2023-07-25,2023-07-25,0.0,C095
C095_44,2023-07-31,2023-07-31,0.0,C095
C095_45,2023-08-01,2023-08-01,0.0,C095
C095_46,2023-08-07,2023-08-07,0.0,C095
C095_47,2023-08-13,2023-08-13,0.0,C095
C095_48,2023-08-21,2023-08-21,0.0,C095
C095_49,2023-09-03,2023-09-03,0.0,C095
C095_5,2023-01-17,2023-01-17,0.0,C095
C095_50,2023-09-13,2023-09-13,0.0,C095
C095_51,2023-09-15,2023-09-15,0.0,C095
C095_52,2023-09-22,2023-09-22,0.0,C095
C095_53,2023-09-26,2023-09-26,0.0,C095
C095_54,2023-10-09,2023-10-09,0.0,C095
C095_55,2023-10-13,2023-10-13,0.0,C095
C095_56,2023-10-23,2023-10-23,0.0,C095
C095_57,2023-10-31,2023-10-31,0.0,C095
C095_58,2023-11-06,2023-11-06,0.0,C095
C095_59,2023-11-20,2023-11-20,0.0,C095
C095_6,2023-01-21,2023-01-21,0.0,C095
C095_60,2023-11-23,2023-11-23,0.0,C095
C095_61,2023-11-24,2023-11-24,0.0,C095
C095_62,2023-11-25,2023-11-25,0.0,C095
C095_63,2023-11-28,2023-11-28,0.0,C095
C095_64,2023-11-29,2023-11-29,0.0,C095
C095_65,2023-12-01,2023-12-01,0.0,C095
C095_66,2023-12-11,2023-12-11,0.0,C095
C095_67,2023-12-17,2023-12-17,0.0,C095
C095_68,2023-12-19,2023-12-19,0.0,C095
C095_69,2023-12-24,2023-12-24,0.0,C095
C095_7,2023-01-23,2023-01-23,0.0,C095
C095_70,2023-12-25,2023-12-25,0.0,C095
C095_71,2023-12-27,2023-12-27,0.0,C095
C095_8,2023-01-29,2023-01-29,0.0,C095
C095_9,2023-02-03,2023-02-03,0.0,C095
C096_0,2023-01-12,2023-01-12,0.0,C096
C096_1,2023-01-14,2023-01-14,0.0,C096
C096_10,2023-02-24,2023-02-24,0.0,C096
C096_11,2023-02-28,2023-02-28,0.0,C096
C096_12,2023-03-05,2023-03-05,0.0,C096
C096_13,2023-03-09,2023-03-09,0.0,C096
C096_14,2023-03-13,2023-03-13,0.0,C096
C096_15,2023-03-18,2023-03-18,0.0,C096
C096_16,2023-03-19,2023-03-19,0.0,C096
C096_17,2023-03-23,2023-03-23,0.0,C096
C096_18,2023-03-24,2023-03-24,0.0,C096
C096_19,2023-03-26,2023-03-26,0.0,C096
C096_2,2023-01-18,2023-01-18,0.0,C096
C096_20,2023-03-27,2023-03-27,0.0,C096
C096_21,2023-04-05,2023-04-05,0.0,C096
C096_22,2023-04-08,2023-04-08,0.0,C096
C096_23,2023-04-25,2023-04-25,0.0,C096
C096_24,2023-04-29,2023-04-29,0.0,C096
C096_25,2023-05-04,2023-05-04,0.0,C096
C096_26,2023-05-06,2023-05-06,0.0,C096
C096_27,2023-05-07,2023-05-07,0.0,C096
C096_28,2023-05-08,2023-05-08,0.0,C096
C096_29,2023-05-10,2023-05-10,0.0,C096
C096_3,2023-01-24,2023-01-24,0.0,C096
C096_30,2023-05-12,2023-05-12,0.0,C096
C096_31,2023-05-15,2023-05-15,0.0,C096
C096_32,2023-05-17,2023-05-17,0.0,C096
C096_33,2023-05-18,2023-05-18,0.0,C096
C096_34,2023-05-22,2023-05-22,0.0,C096
C096_35,2023-05-24,2023-05-24,0.0,C096
C096_36,2023-05-29,2023-05-29,0.0,C096
C096_37,2023-05-31,2023-05-31,0.0,C096
C096_38,2023-06-02,2023-06-02,0.0,C096
C096_39,2023-06-03,2023-06-03,0.0,C096
C096_4,2023-01-30,2023-01-30,0.0,C096
C096_40,2023-06-07,2023-06-07,0.0,C096
C096_41,2023-06-12,2023-06-12,0.0,C096
C096_42,2023-06-15,2023-06-15,0.0,C096
C096_43,2023-06-16,2023-06-16,0.0,C096
C096_44,2023-06-23,2023-06-23,0.0,C096
C096_45,2023-06-27,2023-06-27,0.0,C096
C096_46,2023-07-01,2023-07-01,0.0,C096
C096_47,2023-07-05,2023-07-05,0.0,C096
C096_48,2023-07-12,2023-07-12,0.0,C096
C096_49,2023-07-24,2023-07-24,0.0,C096
C096_5,2023-01-31,2023-01-31,0.0,C096
C096_50,2023-07-30,2023-07-30,0.0,C096
C096_51,2023-08-03,2023-08-03,0.0,C096
C096_52,2023-08-12,2023-08-12,0.0,C096
C096_53,2023-08-14,2023-08-14,0.0,C096
C096_54,2023-08-15,2023-08-15,0.0,C096
C096_55,2023-08-26,2023-08-26,0.0,C096
C096_56,2023-09-04,2023-09-04,0.0,C096
C096_57,2023-09-06,2023-09-06,0.0,C096
C096_58,2023-09-07,2023-09-07,0.0,C096
C096_59,2023-09-19,2023-09-19,0.0,C096
C096_6,2023-02-07,2023-02-07,0.0,C096
C096_60,2023-09-20,2023-09-20,0.0,C096
C096_61,2023-09-24,2023-09-24,0.0,C096
C096_62,2023-09-30,2023-09-30,0.0,C096
C096_63,2023-10-04,2023-10-04,0.0,C096
C096_64,2023-10-08,2023-10-08,0.0,C096
C096_65,2023-10-12,2023-10-12,0.0,C096
C096_66,2023-10-20,2023-10-20,0.0,C096
C096_67,2023-10-21,2023-10-21,0.0,C096
C096_68,2023-10-22,2023-10-22,0.0,C096
C096_69,2023-10-23,2023-10-23,0.0,C096
C096_7,2023-02-09,2023-02-09,0.0,C096
C096_70,2023-10-25,2023-10-25,0.0,C096
C096_71,2023-11-03,2023-11-03,0.0,C096
C096_72,2023-11-07,2023-11-07,0.0,C096
C096_73,2023-11-13,2023-11-13,0.0,C096
C096_74,2023-11-14,2023-11-14,0.0,C096
C096_75,2023-11-15,2023-11-15,0.0,C096
C096_76,2023-11-18,2023-11-18,0.0,C096
C096_77,2023-11-25,2023-11-25,0.0,C096
C096_78,2023-11-27,2023-11-27,0.0,C096
C096_79,2023-11-29,2023-11-29,0.0,C096
C096_8,2023-02-12,2023-02-12,0.0,C096
C096_80,2023-12-08,2023-12-08,0.0,C096
C096_81,2023-12-13,2023-12-13,0.0,C096
C096_82,2023-12-14,2023-12-14,0.0,C096
C096_83,2023-12-24,2023-12-24,0.0,C096
C096_84,2023-12-25,2023-12-25,0.0,C096
C096_85,2023-12-26,2023-12-26,0.0,C096
C096_86,2023-12-27,2023-12-27,0.0,C096
C096_87,2023-12-28,2023-12-28,0.0,C096
C096_88,2023-12-30,2023-12-30,0.0,C096
C096_9,2023-02-23,2023-02-23,0.0,C096
C097_0,2023-01-04,2023-01-04,0.0,C097
C097_1,2023-01-05,2023-01-05,0.0,C097
C097_10,2023-02-17,2023-02-17,0.0,C097
C097_11,2023-02-21,2023-02-21,0.0,C097
C097_12,2023-02-28,2023-02-28,0.0,C097
C097_13,2023-03-05,2023-03-05,0.0,C097
C097_14,2023-03-13,2023-03-13,0.0,C097
C097_15,2023-03-17,2023-03-17,0.0,C097
C097_16,2023-03-23,2023-03-23,0.0,C097
C097_17,2023-03-25,2023-03-25,0.0,C097
C097_18,2023-03-29,2023-03-29,0.0,C097
C097_19,2023-04-03,2023-04-03,0.0,C097
C097_2,2023-01-06,2023-01-06,0.0,C097
C097_20,2023-04-04,2023-04-04,0.0,C097
C097_21,2023-04-14,2023-04-14,0.0,C097
C097_22,2023-04-15,2023-04-15,0.0,C097
C097_23,2023-04-19,2023-04-19,0.0,C097
C097_24,2023-04-21,2023-04-21,0.0,C097
C097_25,2023-04-23,2023-04-23,0.0,C097
C097_26,2023-04-24,2023-04-24,0.0,C097
C097_27,2023-04-27,2023-04-27,0.0,C097
C097_28,2023-05-01,2023-05-01,0.0,C097
C097_29,2023-05-11,2023-05-11,0.0,C097
C097_3,2023-01-07,2023-01-07,0.0,C097
C097_30,2023-05-16,2023-05-16,0.0,C097
C097_31,2023-05-19,2023-05-19,0.0,C097
C097_32,2023-05-24,2023-05-24,0.0,C097
C097_33,2023-05-27,2023-05-27,0.0,C097
C097_34,2023-05-28,2023-05-28,0.0,C097
C097_35,2023-06-02,2023-06-02,0.0,C097
C097_36,2023-06-03,2023-06-03,0.0,C097
C097_37,2023-06-08,2023-06-08,0.0,C097
C097_38,2023-06-13,2023-06-13,0.0,C097
C097_39,2023-06-18,2023-06-18,0.0,C097
C097_4,2023-01-11,2023-01-11,0.0,C097
C097_40,2023-06-19,2023-06-19,0.0,C097
C097_41,2023-06-20,2023-06-20,0.0,C097
C097_42,2023-07-04,2023-07-04,0.0,C097
C097_43,2023-07-07,2023-07-07,0.0,C097
C097_44,2023-07-14,2023-07-14,0.0,C097
C097_45,2023-07-30,2023-07-30,0.0,C097
C097_46,2023-08-02,2023-08-02,0.0,C097
C097_47,2023-08-09,2023-08-09,0.0,C097
C097_48,2023-08-12,2023-08-12,0.0,C097
C097_49,2023-08-19,2023-08-19,0.0,C097
C097_5,2023-01-14,2023-01-14,0.0,C097
C097_50,2023-08-25,2023-08-25,0.0,C097
C097_51,2023-08-28,2023-08-28,0.0,C097
C097_52,2023-08-31,2023-08-31,0.0,C097
C097_53,2023-09-01,2023-09-01,0.0,C097
C097_54,2023-09-03,2023-09-03,0.0,C097
